material_id,pretty_formula,band_gap
mp-1247898,Al8P8H34N7O36F5,4.9856
mp-13181,LaF3,4.9190000000000005
mp-14058,KMg(PO3)3,4.9474
mp-14093,TbOF,4.9354000000000005
mp-14132,Lu3Al5O12,5.0364
mp-14283,Sr2InF7,4.9419
mp-14390,Na3GaP8O23,5.0014
mp-14401,NaCaPO4,4.9153
mp-15113,Na2Si3O7,4.9429
mp-1542401,MgSnF6,4.9623
mp-15519,NdZn(BO2)5,5.0387
mp-17171,LaF3,4.9199
mp-17187,K3Nd(PO4)2,4.9348
mp-17418,SmSnF7,4.9968
mp-17552,CaSiO3,4.933199999999999
mp-17832,RbBaPO4,4.9987
mp-17897,RbYP2O7,5.0221
mp-18019,K3Sm(PO4)2,5.0177
mp-18150,K3Lu(PO4)2,4.9503
mp-18391,Sm2Si2O7,4.9623
mp-18662,Ho2Si2O7,5.028499999999999
mp-18803,Na2WO4,4.9163
mp-1960,Li2O,4.9922
mp-21282,Na2SO3,5.0166
mp-23024,SrBrF,5.0036
mp-23141,Sr5P3BrO12,4.9315
mp-23295,RbCl,5.0161999999999995
mp-23684,NaHCO2,4.9312000000000005
mp-23724,KHCO3,5.0147
mp-23740,Mg2PHO5,4.9828
mp-23876,H8S(NO2)2,4.998
mp-23877,NiH14SO11,4.9921
mp-23914,CaH12(ClO3)2,4.986800000000001
mp-23915,Ca2Al3Si3HO13,5.0363
mp-23918,NaGaH4,4.9716000000000005
mp-23984,GaH18C3(N3F2)3,4.975899999999999
mp-24066,SrHClO,4.9849000000000006
mp-24079,Mg2PHO5,4.9937
mp-24240,K3B12H12I,4.9938
mp-24241,Rb3B12H12I,4.971500000000001
mp-24267,ZnP4H16(NO8)2,4.9713
mp-24312,Sr(H9O5)2,4.9945
mp-24348,BiP4HO12,5.0037
mp-24363,PH10N2O4F,4.9132
mp-24399,MgH10SO9,4.977
mp-24465,GaP3(HO5)2,4.9814
mp-24505,MgAl2P2(HO)18,5.011
mp-24595,Ca2B5H2ClO10,5.0249999999999995
mp-24638,Mg3P2(HO)16,4.9863
mp-24657,ZnBP2H4NO8,4.9594
mp-24664,ZnH8C2N4(ClO)2,4.9677999999999995
mp-27349,BSF7,5.0319
mp-27455,YCl3,4.9757
mp-27540,Al(HO)3,5.0126
mp-27573,NaSb3F10,4.9964
mp-27864,BF2,4.9745
mp-27865,KMgCl3,4.9792
mp-28021,Sr5(Br4Cl)2,4.9638
mp-28044,TmCl3,5.0228
mp-28049,BaBrCl,4.9288
mp-28196,KH9O5,5.0099
mp-28240,CSO,4.9384
mp-28291,Ge(SF6)2,4.9824
mp-28657,Na2MgCl4,4.9146
mp-29083,NaErCl4,5.0118
mp-29177,BaTe2F10,4.9243
mp-29888,Er(ClO4)3,5.0285
mp-31073,Na3B7O12,4.9298
mp-3143,Na2SO4,4.9874
mp-32684,HBr,4.9181
mp-3372,Rb2SO4,5.0014
mp-3404,RbSO3,5.0279
mp-34337,H4NCl,4.9364
mp-3637,YOF,4.9304
mp-36779,PNO,4.9201999999999995
mp-37836,Al(HO)3,4.919700000000001
mp-38357,Ba4Bi3F17,4.9991
mp-3980,LiSbF6,4.9375
mp-42022,Cs2RbZrOF5,4.9184
mp-42458,SrAl3P2(HO2)7,4.990600000000001
mp-43030,Na2Li2Al3Si3ClO12,4.9384
mp-4497,Si2N2O,4.923500000000001
mp-4770,Na2SO4,4.9945
mp-4934,Al2SiO5,4.952299999999999
mp-505274,Na2SO4,5.0336
mp-505782,Cs2SO4,5.0172
mp-531132,Ca3(PO4)2,4.9795
mp-5348,MgCO3,4.9978
mp-540714,NaH8SNO6,4.9991
mp-541152,Al2Si2H4O9,4.9351
mp-541581,KSO3,4.9797
mp-541908,KSbF6,4.9946
mp-541932,H13S2N3O8,5.0308
mp-542417,Cs2MgH12(SO7)2,5.0319
mp-542533,CsNaB4H12O13,4.9524
mp-545548,BaHf(PO4)2,4.9425
mp-550320,Li4CO4,4.9148000000000005
mp-553954,B4COF6,4.9696
mp-554285,Na15S5Cl(O5F)4,4.9473
mp-554294,Na7SnS3(O4F)3,4.9911
mp-554883,Al(HO)3,4.9269
mp-555108,PH9C(NO)4,5.0217
mp-555344,Hf2P2O9,4.9365000000000006
mp-555447,NaScB2O5,4.9293
mp-555528,Ca2Th(Si2O5)4,4.986599999999999
mp-555548,MgAlPO5,4.9784999999999995
mp-555770,RbH4SNO4,5.0051
mp-555861,Na2Th(PO4)2,4.9262
mp-555863,P4PtF12,4.9933
mp-556001,NaBeSi3HO8,4.9784
mp-556127,MgH6(CO3)2,4.9673
mp-556235,CaCO3,5.0085999999999995
mp-556544,LiAlSiO4,5.021
mp-556589,GaH20C2S2NO14,4.9904
mp-556762,BS2N2OF7,4.9588
mp-556888,KSbF6,4.9334999999999996
mp-557391,Na2Ca2(CO3)3,4.9808
mp-557522,PCl2OF,5.0026
mp-557662,Ca2Mg5Si8(O11F)2,5.0192000000000005
mp-557696,Na5Y4Si4O16F,4.9228
mp-557844,KMg4(PO4)3,4.9853
mp-557870,LaF3,5.025600000000001
mp-558272,Na3ThP3O11,4.983499999999999
mp-558546,KSO3,4.995
mp-558632,KNaSO4,4.9725
mp-558636,CaAl2O4,4.9805
mp-558808,LiAl(SiO3)2,4.9281999999999995
mp-559034,H18PbC6S4N2O9,4.9689
mp-559054,NiH12SO10,4.9874
mp-559104,Pr4B10O21,4.9345
mp-559432,CF2,4.9271
mp-559645,KThP3O10,5.0385
mp-559679,P2H17C4NO8,4.9940999999999995
mp-559798,NiF2,4.9116
mp-559848,Li4SiO4,4.9533
mp-559982,Na2AlZnF7,5.0093000000000005
mp-560037,Rb2NaBiF6,4.9485
mp-560249,SiH8C2NClO,5.0286
mp-560265,CaCO3,4.9438
mp-560519,Ba3ScCO3F7,4.9224
mp-560572,Al(HO)3,4.991099999999999
mp-560836,SiO2,4.9689
mp-560851,CsIOF4,4.9521
mp-561125,Ba5P3BrO12,4.958600000000001
mp-561260,Na2CaP2O7,4.963
mp-561336,Li2Mg2Si4O11,4.917800000000001
mp-561384,ZrF4,4.9816
mp-561412,CaCO3,4.9963
mp-561447,K3AlB8O15,4.999700000000001
mp-561486,Na2Mg5(PO4)4,4.948499999999999
mp-561521,PH8C2NO2,5.0183
mp-561700,LaP5O14,4.923400000000001
mp-567652,Cs2LiYCl6,4.9616
mp-568909,Cs2MgCl4,4.9977
mp-572271,Cs3P7Pb2O21,4.9906
mp-573204,Cs2KBiF6,4.9843
mp-573697,CsCl,5.0172
mp-574571,Rb3YCl6,5.0168
mp-581877,Cs2Zr(Si2O5)3,4.946999999999999
mp-582081,Cs3NdCl6,4.9486
mp-582483,Na2Th(PO4)2,4.9453000000000005
mp-5857,MgAl2O4,4.9755
mp-6008,Ca3Al2(SiO4)3,4.992699999999999
mp-601348,LuP2H4NO7,4.9842
mp-604119,KP(HO2)2,4.9264
mp-604120,PH6NO4,4.9267
mp-604964,PH9C(NO)4,5.0153
mp-6073,Mg3Al2(SiO4)3,4.9403
mp-6075,Ba2Li(BO2)5,4.9339
mp-6099,LiSc(SiO3)2,4.9302
mp-6208,Ca2BeSi2O7,5.0001999999999995
mp-625316,Al(HO)3,4.9898
mp-625676,H4N2O3,4.999
mp-626103,Al(HO)3,4.9229
mp-626194,Sc(HO)3,4.940099999999999
mp-626435,Al(HO)3,5.0015
mp-626470,Al(HO)3,4.9969
mp-626502,Al(HO)3,4.992
mp-632229,HBr,4.944599999999999
mp-634431,KHCO3,4.9811
mp-634755,CSO,4.9131
mp-634896,YOF,4.924099999999999
mp-640740,Na12B26O45,4.9612
mp-643394,NaInH8(NF3)2,5.0083
mp-6459,CaMg(CO3)2,5.0311
mp-646967,Ca3Mg3(PO4)4,5.0056
mp-651358,Ba2ErCl7,4.9204
mp-6524,CaMg3(CO3)4,4.9366
mp-6553,LiSc(SiO3)2,4.9479
mp-6578,Ba3B(PO4)3,5.0115
mp-6699,NaMgPO4,4.9274000000000004
mp-6741,NaLa(PO3)4,4.9997
mp-674465,K2SrCl4,4.988099999999999
mp-676103,RbClO4,5.0054
mp-6766,CaMg(SiO3)2,4.9495
mp-676605,Y6O5F8,5.0322
mp-677242,K2SO4,4.9206
mp-677551,Na6MgAl4Si13O36,5.0296
mp-6812,KBaPO4,4.9556
mp-684767,K3P2H(O3F)2,4.9860999999999995
mp-6860,Na3AlP3NO9,4.9929
mp-694981,Na4Al3Si3B(HO3)4,4.9472
mp-695890,Mg10Si3(H2O9)2,4.950699999999999
mp-695929,Cs3B6H12S4Br,4.9166
mp-695936,GeH10(N2F3)2,4.9147
mp-695965,RbNa2P3(HO2)6,5.0044
mp-696085,Zn2P2H12O11,4.9444
mp-696387,CaMg2H24(ClO2)6,4.9826
mp-696878,K3CaP2HO8,4.9665
mp-696983,KGaH4,4.9429
mp-697077,AsH3CNOF9,4.9268
mp-697139,PHN2,4.9669
mp-697242,H5C2NO,4.9552000000000005
mp-697339,Ho2H4CO7,4.998600000000001
mp-697558,SbH12C2N6F5,4.93
mp-697670,KAlSi3O8,4.9335
mp-698033,KAl2P2H8O12F,4.9791
mp-698132,Al2Si2H4O9,4.9662
mp-698449,PH12C2N6O3F,4.9383
mp-698479,RbTeHOF4,4.945600000000001
mp-699445,K2P2H2O7,4.9134
mp-699450,LiH2SNO3,5.0177
mp-699455,Al3P3H9C3NO14,4.958100000000001
mp-699464,Ca3Be2Si3(HO6)2,5.0047
mp-703370,Ca13Si10H12(O17F5)2,5.0276000000000005
mp-705909,Be2PH5O7,4.9753
mp-706284,ZnH20S2(NO7)2,4.9405
mp-706715,Na5P5(H9O7)2,4.9948
mp-707081,Ca3P4H20(NO10)2,4.9331
mp-707310,K2Zn3P4(HO3)4,4.9236
mp-707392,Mg3B2P2(H9O10)2,5.0287
mp-7074,NaSc(SiO3)2,4.944599999999999
mp-707746,CaAl2Si3H6O13,4.9624
mp-707788,NaCaB5(H5O7)2,4.9829
mp-707958,PH9C2N4O5,4.9116
mp-707983,Ca2MgB2H16(CO9)2,5.0323
mp-709066,Rb4LiH3(SO4)4,5.0068
mp-720312,Na2B5H3O10,4.9795
mp-720461,P3H22C3N9O11,4.9847
mp-720593,Na2B5H5O11,4.9628
mp-720643,K2ZrSi3(HO5)2,4.9699
mp-720718,CaMgB6(HO)22,4.955900000000001
mp-720825,NaPH4O5,4.9948999999999995
mp-720861,H13ClO6,4.9388000000000005
mp-721171,CsMgH12(ClO2)3,4.9182
mp-721216,Al2Si2H4O9,4.948
mp-722272,Li2H12C3SN6O7,5.0184999999999995
mp-7310,ZrPbF6,5.0248
mp-738610,LiH20C8ClO4,4.9225
mp-738714,LiHCO2,5.0243
mp-740710,Na2LiP3H8O13,5.0017
mp-740718,AlH6N2Cl3,5.0335
mp-744811,NiH24C2S2(N3O7)2,4.9625
mp-754003,WOF4,4.9185
mp-756742,Lu3AlO6,5.038499999999999
mp-757310,ZnP2H14C2(NO)6,4.9663
mp-757388,PH6NO4,4.966200000000001
mp-757483,Y6O5F8,5.0232
mp-758174,Y6O5F8,4.9225
mp-758219,NiP2(H8O5)2,5.032299999999999
mp-758221,CaH12S2(NO5)2,4.9539
mp-758356,P2H12N7Cl,4.9510000000000005
mp-758504,K2Mg3P4(H5O6)4,4.986
mp-758814,CaAs2H6F18,4.9837
mp-758996,Zn5P6H22(NO11)2,4.985399999999999
mp-760144,WOF4,5.007
mp-760205,Ba16S16O59,4.9752
mp-760342,KLiH2WO5,4.9736
mp-761107,WOF4,5.0024
mp-7624,Er2Si2O7,4.918
mp-766429,SiH18C2N8(OF3)2,5.0054
mp-766572,Mg3P2(HO)16,5.0338
mp-767417,K2AlPCO7,4.9518
mp-768147,Dy(ClO4)3,4.988499999999999
mp-768884,Li4B2O5,4.9582999999999995
mp-769044,BaY2Cl8,4.9172
mp-769347,MgSO3,5.007499999999999
mp-769384,Li3NbOF6,4.9346
mp-769397,MgSO3,4.9815
mp-770426,Ho(ClO4)3,5.0178
mp-770773,Rb2S2O7,5.0045
mp-771214,Rb2S2O7,4.9474
mp-771240,La2P4O13,4.92
mp-772098,Sm(ClO4)3,4.9271
mp-772754,Li3YbPCO7,5.0103
mp-773494,CsH5S2(NO3)2,4.9117
mp-773906,KNaZrSi3H4O11,4.9205000000000005
mp-774455,Na4P3H3O11,5.0024
mp-777738,Al(HO)3,4.9283
mp-782035,Al2O3,5.003699999999999
mp-7905,SiO2,4.976800000000001
mp-7999,Y2Si2O7,4.931
mp-8081,Na2SnF6,4.9678
mp-8290,BaSnF6,4.9556
mp-8483,K2SO3,4.9437
mp-850378,H11S2N3O7,4.922
mp-850929,Li4MnF6,4.9151
mp-9077,Nd2Be2SiO7,5.0252
mp-941221,Li(BH)5,4.9993
mp-9636,CsSbF6,5.0381
mp-976280,LiBr,4.9350000000000005
mp-977569,NaH6CN2ClO2,5.0114
mp-9819,RbAsF6,5.003
mp-989595,CsRb2InF6,5.0161999999999995
mp-998197,RbCaCl3,5.01
mvc-10621,BaCaMoF7,4.9538
mvc-15779,TaF5,5.0207
mp-1019530,Ba2P2O7,5.1483
mp-1019715,CsLi(B3O5)2,5.0846
mp-1020147,Na2Mg2P3NO9,5.0787
mp-1020662,Rb4B2S4O17,5.153700000000001
mp-1020670,SrB4O7,5.1768
mp-1020716,Rb3B(SO4)3,5.1275
mp-1025185,Cs2CaCl4,5.1131
mp-1072114,HoOF,5.0867
mp-1072193,ErOF,5.173
mp-1077078,KCN,5.0649
mp-1078265,Cs2YbCl4,5.1321
mp-1078799,LiNbF6,5.1171
mp-1079088,NaAsF6,5.1381
mp-10791,ErBO3,5.131499999999999
mp-1079871,Cs2KSmCl6,5.1784
mp-1100395,BaBrCl,5.1288
mp-1101074,LaF3,5.1213999999999995
mp-1103940,Li6PBrO5,5.1036
mp-1111126,K2LiLuCl6,5.1033
mp-1111256,K2LiErCl6,5.0476
mp-1111599,K2RbInF6,5.1423000000000005
mp-1111657,K2LiTmCl6,5.064
mp-1111907,K2AlTlF6,5.0474000000000006
mp-1112005,Cs2RbTmCl6,5.0985
mp-1112006,Cs2NaNdCl6,5.0403
mp-1112127,Cs2RbErCl6,5.0819
mp-1112130,Cs2RbDyCl6,5.0728
mp-1112482,Cs2YTlF6,5.0455
mp-1112515,Cs2RbLuCl6,5.0869
mp-1112669,Cs2LiTbCl6,5.042000000000001
mp-1112753,Cs2KNdCl6,5.1418
mp-1113018,Cs2LiDyCl6,5.0902
mp-1114334,Na3YF6,5.1282
mp-1114431,Rb2LiTbCl6,5.048
mp-1114438,Rb2NaDyCl6,5.1579
mp-1114439,Rb2NaErCl6,5.1785
mp-1114460,Rb2NaTbCl6,5.1425
mp-1114565,Rb2LiDyCl6,5.1032
mp-1114597,Rb2NaSmCl6,5.0961
mp-1114602,Rb2NaYCl6,5.124
mp-11625,KCa(PO3)3,5.0534
mp-1173137,SrThF6,5.1712
mp-1178471,Cs2(B2O3)9,5.1113
mp-1179721,RbP(HO2)2,5.1194
mp-1180537,NiH12(ClO6)2,5.1152
mp-1182484,C3N4,5.04
mp-1182729,CaH16C4N8(ClO2)2,5.1113
mp-1186075,Na3SO4F,5.1366
mp-1188121,CsP(HO2)2,5.1395
mp-1188228,KNbF6,5.1205
mp-1188344,CsLiCl2,5.1162
mp-1190441,LiSbF4,5.1555
mp-1191021,Ca(BH4)2,5.0542
mp-1192032,NaSr3Be3B3O9F4,5.082199999999999
mp-1192105,BaTh(PO4)2,5.0614
mp-1192398,K3Tm(PO4)2,5.1452
mp-1192490,K5Pr4Si4O16F,5.0432999999999995
mp-1192630,K3Ho(PO4)2,5.071899999999999
mp-1193627,NaCaBe2B2O6F,5.045999999999999
mp-1193926,K3Lu(PO4)2,5.0586
mp-1194580,RbNa2B6ClO10,5.1211
mp-1194747,CaPHO4,5.050599999999999
mp-1194785,Ba3P3BrO10,5.0424
mp-1194911,Ba3P3ClO10,5.140499999999999
mp-1195154,BaGaB4H3O10,5.0878
mp-1195167,Ba3In2P6(HO3)6,5.0415
mp-1195450,Li4Ca2B16(H2O5)7,5.1414
mp-1195604,MgH30C2(SO9)2,5.161099999999999
mp-1195615,Na3B6ClO10,5.1337
mp-1195826,Mg2P2O7,5.132099999999999
mp-1195864,Ca10P6CO27,5.1177
mp-1196318,Cs2Li3B3P6(PbO12)2,5.0959
mp-1196581,KPO3,5.0617
mp-1196828,NaLiMgPO4F,5.1203
mp-1196892,RbErP2O7,5.060300000000001
mp-1197098,SrH2(CO2)2,5.0544
mp-1197195,Rb2B7H5O14,5.109500000000001
mp-1197401,K4B10H4O19,5.1331999999999995
mp-1197498,TbP2H9O11,5.136900000000001
mp-1197562,Pr4B4O11F2,5.0814
mp-1197581,Na5B(SO4)4,5.1366
mp-1198204,CsErP2O7,5.1305
mp-1198263,Ba2B2AsH3F18,5.05
mp-1198301,CaB6(H4O7)2,5.1108
mp-1198312,CsNa3P4(H2O5)3,5.0753
mp-1198331,Rb4LiH3(SO4)4,5.095000000000001
mp-1198595,LiB6(H5O)2,5.1794
mp-1198667,K2SrB8(HO)28,5.1238
mp-1198750,MgH22SO15,5.0877
mp-1199124,NaAl2H18S4N4ClO18,5.0710999999999995
mp-1199137,P2H12C4O3,5.0509
mp-1199409,Si2BPH28C9,5.16
mp-1199446,RbLiSO4,5.117699999999999
mp-1199634,Na2MgH32(SO12)2,5.0714
mp-1199974,Al3Pb5F19,5.1093
mp-1200606,MgH10SO9,5.1811
mp-1201964,NaB(H4N)2,5.1383
mp-1202217,RbLiSO4,5.1400999999999994
mp-1202715,MgP6H24(N2O11)2,5.1302
mp-1202742,Nd4B4O11F2,5.152000000000001
mp-1202789,Mg2B4H22C2S,5.0405
mp-1202849,SrH18Cl2O17,5.1577
mp-1202937,AlH8C2N,5.175000000000001
mp-1203348,ThH2SO6,5.098199999999999
mp-1203791,B2PH20C5N,5.0897
mp-1203952,Rb2MgH12(SO7)2,5.0497
mp-1203969,ZnP3H16C3NO12,5.0917
mp-1204476,BH17C6NCl,5.0702
mp-1204631,BaP6H16(N2O9)2,5.0962000000000005
mp-1204978,SiBH6C2NCl2,5.1282
mp-1205883,Rb2LiHoCl6,5.1189
mp-1205915,Rb3TbF6,5.1168
mp-1206148,Rb3DyF6,5.1665
mp-1207992,Tm2Be2SiO7,5.0397
mp-1208515,Tb2Be2SiO7,5.1209
mp-1208631,SrNiF4,5.0516
mp-1208735,SrAl2H6C2O11,5.1028
mp-1208884,Sm2Be2SiO7,5.1019
mp-1209005,Sr2B5BrO9,5.164300000000001
mp-1209241,RbAlH4,5.1401
mp-1209613,Rb2LuCl5,5.057
mp-1209659,Rb2Mn2Be3F12,5.1571
mp-1210184,Na6MgCl8,5.1141000000000005
mp-1210420,Na3InF6,5.132899999999999
mp-1211020,LiGa(PO3)4,5.0657
mp-1211890,K3YCl6,5.0542
mp-1211946,Mg5Pb(SO4)6,5.0961
mp-1211949,K3TmCl6,5.0728
mp-1212004,LiNiBP2H6O11,5.0658
mp-1212663,Na22S10Cl3O40,5.0754
mp-1212878,Er2Be2SiO7,5.0788
mp-1213057,Dy2Be2SiO7,5.0899
mp-1213226,CsPO3,5.1789
mp-1213699,CsAlZnF6,5.0481
mp-1213797,Cs3ErCl6,5.0846
mp-1214127,CaAl2Si6H10O21,5.1318
mp-1214465,BiP5O14,5.0548
mp-1214497,Ba5P3O12F,5.065200000000001
mp-1214548,Ba3Tb(BO2)9,5.1728
mp-1214584,Ba3Sm(BO2)9,5.0959
mp-1214606,Ba3Nd(BO2)9,5.1112
mp-1214611,Ba3Pr(BO2)9,5.0722000000000005
mp-1214841,Ba2B5BrO9,5.0814
mp-1216100,Y2BeAlBO7,5.053800000000001
mp-1216259,Y2Al3Ga3(BO3)8,5.1182
mp-1218427,Sr4CaCl10,5.1783
mp-1218554,Sr7Y6OF30,5.0481
mp-1218624,Sr5Ca5P6(ClO12)2,5.166
mp-1218826,Sr7Mg8(P4O15)3,5.1094
mp-1218899,Sr10P6ClO24F,5.1055
mp-1218918,Sr10P6BrO24F,5.0805
mp-1218956,Sr20P12Br(O16F)3,5.1103000000000005
mp-1219789,Rb2BaCl4,5.0676
mp-1220124,PH9C(NO)4,5.0607999999999995
mp-1220908,NaSO3F,5.0777
mp-1221079,NaCaYCdF8,5.0581
mp-1222589,LiMgH14Cl3O7,5.0664
mp-1222909,Li2MgSi5O12,5.158199999999999
mp-1223129,Li4SiO4,5.093400000000001
mp-1223465,KBaY(BO2)6,5.1787
mp-1224239,K2SO4,5.0417
mp-1224574,K2YHf(PO4)3,5.0722
mp-1226101,Cs8Na4YHo3Cl24,5.1424
mp-1226675,Cs8Na4Y3HoCl24,5.0565
mp-1226690,Cs8Na4Y3HoCl24,5.0638000000000005
mp-1226904,CaAl4Si2O11,5.1015999999999995
mp-1227700,BaSr4Cl10,5.1547
mp-1227988,BaBe2(PO4)2,5.1449
mp-1228113,Ba5P3O12F,5.0657
mp-1228160,Ba3P4O13,5.1274999999999995
mp-1228644,Ca19Mg2(PO4)14,5.0845
mp-1228737,Ca14MnP9(O12F)3,5.1084000000000005
mp-1229076,Al(CN)3,5.1114999999999995
mp-1238316,P3H10N3O8,5.1177
mp-1245145,AlF3,5.113700000000001
mp-1267554,Al8P8H34N7O36F5,5.0807
mp-13514,NdBO3,5.1332
mp-14380,CsNaSnF6,5.143599999999999
mp-14396,Mg3(PO4)2,5.1113
mp-14630,Y3Si3O10F,5.141
mp-15437,MgP4O11,5.1208
mp-15520,TbZn(BO2)5,5.093999999999999
mp-15541,KNa2Si12(BO10)3,5.1362000000000005
mp-16055,KLi3Zr2(Si2O5)6,5.1525
mp-16164,Dy3Si3O10F,5.1097
mp-16165,Ho3Si3O10F,5.1143
mp-16804,LiCaPO4,5.1801
mp-17235,Sm2Si2O7,5.0924000000000005
mp-17313,Mg3BeAl8O16,5.1747
mp-17404,Y2Si2O7,5.1098
mp-17889,KNa2(PO3)3,5.0584999999999996
mp-17975,KSrPO4,5.0926
mp-18220,LiAlSiO4,5.0581000000000005
mp-18256,Mg2B2O5,5.1537
mp-20134,KCN,5.081799999999999
mp-22862,NaCl,5.145099999999999
mp-23004,CsMgCl3,5.1283
mp-23120,Cs2NaYCl6,5.1215
mp-23121,Sr5P3ClO12,5.0783
mp-23193,KCl,5.0448
mp-23199,BaCl2,5.111599999999999
mp-23259,LiBr,5.09
mp-23364,CsLiCl2,5.0680000000000005
mp-23743,AlH12(ClO2)3,5.1388
mp-23778,H4CN2O,5.0792
mp-23885,SrH12(ClO3)2,5.0515
mp-23905,KMgH9(CO5)2,5.0404
mp-23912,NiH20S2(NO7)2,5.0519
mp-23950,K(BH)3,5.135
mp-24071,MnH6(SO4)4,5.1025
mp-24091,GaH4NF4,5.1717
mp-24113,SnH8(NF3)2,5.1263000000000005
mp-2414,SO3,5.1448
mp-24207,H6CN4O,5.042
mp-24212,RbP(HO)2,5.1742
mp-24345,ZnH12(SO6)2,5.0861
mp-24391,MgB3H15O13,5.0801
mp-24468,H8S(NO2)2,5.0805
mp-24473,BePH4NO4,5.0626
mp-24563,Ga2P3(HO3)3,5.1752
mp-24603,CaAl2Si2(H2O5)2,5.0626
mp-24705,SrCaB5H2ClO10,5.155
mp-24742,K2MgH8(SO6)2,5.18
mp-24796,Rb3B12H12Br,5.0984
mp-25887,Li2Mn(PO3)4,5.0535000000000005
mp-27275,Li3BO3,5.1566
mp-27313,NbSeF9,5.044899999999999
mp-27680,Ba2Ni3F10,5.1652000000000005
mp-27692,BaB4O7,5.1593
mp-27971,AcCl3,5.1109
mp-27985,YClO,5.0892
mp-27989,CBrN,5.0402000000000005
mp-2895,Mg2SiO4,5.1786
mp-29001,NaLuCl4,5.1742
mp-29205,YBO3,5.1696
mp-30053,NaCN,5.1647
mp-30088,Ba3P4O13,5.1231
mp-3054,Li2CO3,5.092
mp-31097,KAlH4,5.0631
mp-31489,PNF2,5.085
mp-3281,Al5BO9,5.116
mp-34580,Er3Pb4F17,5.125400000000001
mp-35327,Al(CN)3,5.0839
mp-3536,MgAl2O4,5.1222
mp-3575,Ca3(BO3)2,5.106999999999999
mp-35759,Li2NiF4,5.086399999999999
mp-35822,Li4SiO4,5.087000000000001
mp-38916,Y3Pb4F17,5.1153
mp-38975,PNO,5.1417
mp-3953,CaCO3,5.050000000000001
mp-40134,ZnSiH12(OF)6,5.1172
mp-40144,SiNiH12(OF)6,5.177300000000001
mp-40161,NaHf2(PO4)3,5.0441
mp-4400,Si2N2O,5.165799999999999
mp-5005,Mg3(BO3)2,5.1671000000000005
mp-5012,Li2SiO3,5.1122000000000005
mp-5039,KPO3,5.0422
mp-504354,LiBi(PO3)4,5.117900000000001
mp-504807,MgP2H20C4(N2O3)4,5.1399
mp-504880,CaH12CO9,5.157299999999999
mp-504894,MgH12SeO9,5.1004000000000005
mp-504944,NaP(HO2)2,5.1356
mp-505288,CaAl2Si2(H2O5)2,5.043899999999999
mp-5078,SrZnF4,5.0628
mp-5104,CaZnF4,5.1257
mp-510549,K3B12H12Br,5.1022
mp-5207,Sc(PO3)3,5.1542
mp-531572,Sr25Cl52,5.083
mp-532028,Ca3V2O8,5.1027000000000005
mp-540920,CaP2H20C4(N2O3)4,5.1324
mp-541412,CsYP2O7,5.129099999999999
mp-541732,Al3Pb5F19,5.1491
mp-542038,Er3Si3O10F,5.098
mp-542463,Mg(AlCl4)2,5.1644000000000005
mp-542884,Rb2BeH4(SO5)2,5.0725
mp-554171,Mg3(PO4)2,5.1024
mp-554318,BH11C4BrNF4,5.118399999999999
mp-554472,PNClF,5.0811
mp-554508,KYP2O7,5.0821000000000005
mp-5547,Mg2B2O5,5.0909
mp-554826,Pr3Si2ClO8,5.140499999999999
mp-554951,GaH20C2S2NO14,5.136
mp-555080,PH7CN3O3F,5.0822
mp-555118,NaPO3,5.0982
mp-555202,KTeHOF4,5.1262
mp-555229,H5CNO2,5.041
mp-555292,PNF2,5.1673
mp-555396,Mg2PClO4,5.0411
mp-555462,Al(HO)3,5.0657000000000005
mp-555552,KNaSO4,5.079899999999999
mp-555625,C2SClO4F3,5.049300000000001
mp-555866,K6Be4C6O19,5.101
mp-556017,Th2P2O9,5.1135
mp-556232,Na2CaMg(PO4)2,5.0921
mp-556250,KSrB5O9,5.1459
mp-556281,Sc(PO3)3,5.06
mp-556364,Ca2SiCl2O3,5.1307
mp-556393,RbBe4(BO3)3,5.1697999999999995
mp-556450,PrB2ClO4,5.0807
mp-556488,RbNiF3,5.0404
mp-556553,SiO2,5.175800000000001
mp-556641,Na2LiAlP2H2O9,5.139200000000001
mp-556771,Nd2Si2O7,5.0399
mp-556804,PrAl3(BO3)4,5.178199999999999
mp-556880,SiO2,5.0612
mp-556986,Er2B2Cl2O5,5.0907
mp-557163,TaPbF7,5.152100000000001
mp-557304,Sr2SiCl2O3,5.1249
mp-557355,Rb2SiP4O13,5.166600000000001
mp-557658,RbZnB(PO4)2,5.0408
mp-557836,Na5B2P3O13,5.0786999999999995
mp-557880,KPO3,5.046399999999999
mp-557908,AsH5COF6,5.0561
mp-558045,NaLi2PO4,5.1689
mp-558192,NaPO3,5.1701999999999995
mp-558235,CaTaF7,5.065200000000001
mp-558349,Ba5P3ClO12,5.0449
mp-558458,Mg3Si(O2F)2,5.0611
mp-558480,K2P2O5F2,5.049
mp-558514,RbZrCdF7,5.1067
mp-558703,Al3Pb5F19,5.1151
mp-558775,Al3Pb5F19,5.046799999999999
mp-558845,PH10C3N2O4F,5.1423
mp-558941,LiYSiO4,5.1083
mp-559234,CsLa(PO3)4,5.068099999999999
mp-559376,Na2CaPO4F,5.046
mp-559383,RbLuP2O7,5.094399999999999
mp-559395,KLuP2O7,5.1215
mp-559689,LiAlSiO4,5.0538
mp-559783,Na3B(PO4)2,5.167400000000001
mp-560026,Mg5B3O9F,5.1193
